roll_num,roll_value,timestamp,player_name
325,19,1536700.15,精品骑士
326,3,1536700.37,精品骑士
327,33,1536700.59,精品骑士
328,3,1536700.80,精品骑士
329,82,1536701.00,精品骑士
330,76,1536701.30,精品骑士
331,39,1536701.52,精品骑士
332,15,1536701.99,精品骑士
333,88,1536702.33,精品骑士
334,64,1536702.77,精品骑士
335,52,1536703.07,精品骑士
336,4,1536703.32,精品骑士
337,31,1536703.62,精品骑士
338,51,1536703.95,精品骑士
339,84,1536704.21,精品骑士
340,45,1536704.80,精品骑士
341,27,1536705.02,精品骑士
342,22,1536705.28,精品骑士
343,5,1536717.07,精品骑士
344,82,1536717.29,精品骑士
345,13,1536717.47,精品骑士
346,85,1536717.73,精品骑士
347,57,1536718.06,精品骑士
348,3,1536718.21,精品骑士
349,20,1536718.50,精品骑士
350,89,1536718.94,精品骑士
351,86,1536719.23,精品骑士
352,97,1536719.49,精品骑士
353,6,1536719.97,精品骑士
354,34,1536720.19,精品骑士
355,5,1536720.52,精品骑士
356,75,1536720.96,精品骑士
357,61,1536721.19,精品骑士
358,19,1536721.40,精品骑士
359,50,1536721.68,精品骑士
360,87,1536721.92,精品骑士
361,58,1536722.18,精品骑士
362,28,1536722.49,精品骑士
363,13,1536722.95,精品骑士
364,62,1536723.22,精品骑士
365,17,1536723.51,精品骑士
366,37,1536723.77,精品骑士
367,42,1536724.10,精品骑士
368,25,1536724.40,精品骑士
369,72,1536724.60,精品骑士
370,13,1536724.98,精品骑士
371,81,1536725.29,精品骑士
372,52,1536725.43,精品骑士
373,100,1536725.98,精品骑士
374,41,1536726.20,精品骑士
375,60,1536726.46,精品骑士
376,44,1536726.75,精品骑士
377,28,1536727.07,精品骑士
378,82,1536727.41,精品骑士
379,67,1536727.60,精品骑士
380,24,1536728.07,精品骑士
381,49,1536728.33,精品骑士
382,1,1536728.59,精品骑士
383,77,1536728.89,精品骑士
384,8,1536729.29,精品骑士
385,76,1536729.85,精品骑士
386,74,1536730.45,精品骑士
387,79,1536730.78,精品骑士
388,21,1536731.44,精品骑士
389,50,1536731.70,精品骑士
390,88,1536732.03,精品骑士
391,79,1536732.58,精品骑士
392,43,1536732.91,精品骑士
393,13,1536733.49,精品骑士
394,53,1536733.86,精品骑士
395,11,1536734.43,精品骑士
396,81,1536734.65,精品骑士
397,15,1536734.91,精品骑士
398,66,1536735.22,精品骑士
399,88,1536735.58,精品骑士
400,13,1536735.79,精品骑士
401,7,1536736.11,精品骑士
402,99,1536743.72,精品骑士
403,45,1536743.94,精品骑士
404,30,1536744.17,精品骑士
405,53,1536744.46,精品骑士
406,43,1536744.68,精品骑士
407,9,1536744.90,精品骑士
408,23,1536745.08,精品骑士
409,58,1536745.27,精品骑士
410,34,1536745.53,精品骑士
411,11,1536745.75,精品骑士
412,97,1536745.98,精品骑士
413,89,1536746.16,精品骑士
414,92,1536746.49,精品骑士
415,19,1536746.78,精品骑士
416,33,1536747.04,精品骑士
417,26,1536747.26,精品骑士
418,95,1536747.70,精品骑士
419,43,1536748.22,精品骑士
420,25,1536748.40,精品骑士
421,42,1536748.65,精品骑士
422,23,1536748.87,精品骑士
423,10,1536749.09,精品骑士
424,27,1536749.31,精品骑士
425,34,1536749.71,精品骑士
426,31,1536749.94,精品骑士
427,87,1536750.12,精品骑士
428,79,1536750.34,精品骑士
429,81,1536750.48,精品骑士
430,22,1536751.04,精品骑士
431,74,1536751.26,精品骑士
432,90,1536751.47,精品骑士
433,5,1536751.78,精品骑士
434,46,1536752.22,精品骑士
435,2,1536752.50,精品骑士
436,59,1536752.73,精品骑士
437,72,1536752.99,精品骑士
438,30,1536753.24,精品骑士
439,3,1536753.47,精品骑士
440,55,1536753.68,精品骑士
441,9,1536753.90,精品骑士
442,68,1536754.12,精品骑士
443,29,1536754.38,精品骑士
444,90,1536754.63,精品骑士
445,18,1536754.84,精品骑士
446,62,1536755.08,精品骑士
447,3,1536755.30,精品骑士
448,6,1536755.56,精品骑士
449,45,1536755.84,精品骑士
450,14,1536756.11,精品骑士
451,70,1536756.29,精品骑士
452,4,1536756.57,精品骑士
453,100,1536756.88,精品骑士
454,66,1536757.02,精品骑士
455,74,1536757.32,精品骑士
456,12,1536757.68,精品骑士
457,53,1536757.94,精品骑士
458,42,1536758.20,精品骑士
459,27,1536758.55,精品骑士
460,41,1536758.75,精品骑士
461,95,1536759.08,精品骑士
462,32,1536759.30,精品骑士
463,71,1536759.59,精品骑士
464,29,1536759.78,精品骑士
465,32,1536760.00,精品骑士
466,9,1536760.18,精品骑士
467,17,1536760.44,精品骑士
468,4,1536760.70,精品骑士
469,5,1536760.95,精品骑士
470,18,1536761.21,精品骑士
471,19,1536761.47,精品骑士
472,34,1536761.87,精品骑士
473,81,1536762.09,精品骑士
474,86,1536762.39,精品骑士
475,26,1536762.91,精品骑士
476,23,1536763.13,精品骑士
477,78,1536763.38,精品骑士
478,31,1536763.79,精品骑士
479,84,1536764.01,精品骑士
480,99,1536764.27,精品骑士
481,99,1536764.70,精品骑士
482,26,1536764.89,精品骑士
483,62,1536765.19,精品骑士
484,40,1536765.56,精品骑士
485,82,1536765.85,精品骑士
486,63,1536766.13,精品骑士
487,98,1536766.40,精品骑士
488,98,1536766.70,精品骑士
489,99,1536766.91,精品骑士
490,27,1536767.36,精品骑士
491,3,1536767.54,精品骑士
492,51,1536767.84,精品骑士
493,67,1536768.20,精品骑士
494,74,1536768.46,精品骑士
495,47,1536768.68,精品骑士
496,92,1536768.90,精品骑士
497,58,1536769.19,精品骑士
498,61,1536769.37,精品骑士
499,94,1536769.63,精品骑士
500,6,1536769.85,精品骑士
501,7,1536770.15,精品骑士
502,75,1536770.37,精品骑士
503,31,1536770.63,精品骑士
504,13,1536770.88,精品骑士
505,24,1536771.16,精品骑士
506,27,1536771.39,精品骑士
507,90,1536771.57,精品骑士
508,15,1536771.98,精品骑士
509,91,1536772.19,精品骑士
510,77,1536772.45,精品骑士
511,24,1536772.67,精品骑士
512,2,1536772.96,精品骑士
513,52,1536773.25,精品骑士
514,52,1536773.43,精品骑士
515,18,1536773.73,精品骑士
516,94,1536773.92,精品骑士
517,55,1536774.20,精品骑士
518,42,1536774.53,精品骑士
519,44,1536774.83,精品骑士
520,34,1536775.23,精品骑士
521,59,1536775.47,精品骑士
522,15,1536775.71,精品骑士
523,60,1536775.93,精品骑士
524,29,1536776.08,精品骑士
525,26,1536776.37,精品骑士
526,64,1536776.59,精品骑士
527,87,1536776.85,精品骑士
528,3,1536777.10,精品骑士
529,27,1536777.32,精品骑士
530,87,1536777.58,精品骑士
531,88,1536777.80,精品骑士
532,55,1536778.09,精品骑士
533,16,1536778.38,精品骑士
534,35,1536778.71,精品骑士
535,19,1536778.98,精品骑士
536,31,1536779.20,精品骑士
537,20,1536779.56,精品骑士
538,29,1536779.75,精品骑士
539,20,1536780.04,精品骑士
540,85,1536780.37,精品骑士
541,52,1536780.73,精品骑士
542,33,1536781.01,精品骑士
543,90,1536781.25,精品骑士
544,25,1536781.50,精品骑士
545,62,1536781.88,精品骑士
546,71,1536782.09,精品骑士
547,99,1536782.42,精品骑士
548,62,1536782.59,精品骑士
549,94,1536782.83,精品骑士
550,33,1536783.04,精品骑士
551,70,1536783.30,精品骑士
552,53,1536783.55,精品骑士
553,86,1536783.77,精品骑士
554,60,1536783.99,精品骑士
555,83,1536784.25,精品骑士
556,9,1536784.51,精品骑士
557,62,1536784.76,精品骑士
558,1,1536785.06,精品骑士
559,73,1536785.24,精品骑士
560,67,1536785.50,精品骑士
561,63,1536785.77,精品骑士
562,20,1536786.05,精品骑士
563,52,1536786.38,精品骑士
564,16,1536786.60,精品骑士
565,68,1536786.89,精品骑士
566,4,1536787.08,精品骑士
567,72,1536787.37,精品骑士
568,100,1536787.67,精品骑士
569,40,1536788.04,精品骑士
570,95,1536788.40,精品骑士
571,71,1536788.70,精品骑士
572,30,1536789.10,精品骑士
573,55,1536789.50,精品骑士
574,82,1536789.94,精品骑士
575,83,1536790.24,精品骑士
576,94,1536790.56,精品骑士
577,9,1536790.89,精品骑士
578,58,1536791.19,精品骑士
579,19,1536791.44,精品骑士
580,72,1536791.77,精品骑士
581,40,1536792.03,精品骑士
582,94,1536792.31,精品骑士
583,42,1536792.51,精品骑士
584,90,1536792.98,精品骑士
585,31,1536793.28,精品骑士
586,22,1536793.57,精品骑士
587,5,1536793.97,精品骑士
588,42,1536794.25,精品骑士
589,72,1536794.56,精品骑士
590,9,1536794.81,精品骑士
591,33,1536795.23,精品骑士
592,98,1536802.13,精品骑士
593,57,1536802.34,精品骑士
594,79,1536802.64,精品骑士
595,67,1536802.89,精品骑士
596,21,1536803.12,精品骑士
597,55,1536803.34,精品骑士
598,99,1536804.88,精品骑士
599,20,1536807.76,精品骑士
600,51,1536813.41,精品骑士
601,42,1536815.93,精品骑士
602,52,1536816.93,精品骑士
603,30,1536817.23,精品骑士
604,75,1536817.48,精品骑士
605,53,1536817.66,精品骑士
606,5,1536818.11,精品骑士
607,55,1536818.41,精品骑士
608,50,1536818.70,精品骑士
609,73,1536819.14,精品骑士
610,72,1536819.45,精品骑士
611,65,1536819.98,精品骑士
612,68,1536820.24,精品骑士
613,4,1536820.39,精品骑士
614,17,1536820.67,精品骑士
615,81,1536820.91,精品骑士
616,19,1536821.34,精品骑士
617,61,1536821.49,精品骑士
618,36,1536821.75,精品骑士
619,41,1536822.02,精品骑士
620,84,1536822.45,精品骑士
621,75,1536822.72,精品骑士
622,44,1536823.10,精品骑士
623,42,1536823.59,精品骑士
624,82,1536823.92,精品骑士
625,68,1536824.25,精品骑士
626,51,1536824.54,精品骑士
627,100,1536824.76,精品骑士
628,86,1536825.24,精品骑士
629,37,1536825.53,精品骑士
630,65,1536825.75,精品骑士
631,18,1536826.30,精品骑士
632,14,1536826.56,精品骑士
633,51,1536826.85,精品骑士
634,33,1536827.26,精品骑士
635,20,1536827.47,精品骑士
636,24,1536827.73,精品骑士
637,43,1536827.91,精品骑士
638,24,1536828.28,精品骑士
639,4,1536828.50,精品骑士
640,97,1536828.72,精品骑士
641,76,1536828.94,精品骑士
642,64,1536829.24,精品骑士
643,52,1536829.53,精品骑士
644,29,1536829.75,精品骑士
645,29,1536830.01,精品骑士
646,28,1536830.23,精品骑士
647,7,1536830.63,精品骑士
648,95,1536830.89,精品骑士
649,24,1536831.18,精品骑士
650,27,1536831.66,精品骑士
651,89,1536831.95,精品骑士
652,93,1536832.25,精品骑士
653,16,1536832.76,精品骑士
654,10,1536833.02,精品骑士
655,79,1536836.31,精品骑士
656,74,1536837.19,精品骑士
657,50,1536838.29,精品骑士
658,13,1536839.26,精品骑士
659,57,1536840.19,精品骑士
660,25,1536841.11,精品骑士
661,64,1536841.32,精品骑士
662,73,1536841.51,精品骑士
663,53,1536841.70,精品骑士
664,39,1536842.03,精品骑士
665,91,1536842.23,精品骑士
666,18,1536842.48,精品骑士
667,25,1536842.66,精品骑士
668,55,1536843.10,精品骑士
669,77,1536843.36,精品骑士
670,46,1536843.57,精品骑士
671,3,1536845.42,精品骑士
672,48,1536846.41,精品骑士
673,89,1536846.70,精品骑士
674,68,1536846.92,精品骑士
675,84,1536847.44,精品骑士
676,48,1536847.66,精品骑士
677,70,1536847.88,精品骑士
678,55,1536848.32,精品骑士
679,6,1536848.57,精品骑士
680,25,1536848.84,精品骑士
681,10,1536849.68,精品骑士
682,78,1536849.88,精品骑士
683,62,1536850.12,精品骑士
684,32,1536850.56,精品骑士
685,10,1536850.86,精品骑士
686,58,1536851.22,精品骑士
687,48,1536852.03,精品骑士
688,16,1536852.21,精品骑士
689,70,1536852.44,精品骑士
690,21,1536852.69,精品骑士
691,79,1536852.88,精品骑士
692,41,1536853.80,精品骑士
693,15,1536854.20,精品骑士
694,27,1536854.42,精品骑士
695,18,1536855.26,精品骑士
696,75,1536855.45,精品骑士
697,7,1536855.78,精品骑士
698,67,1536856.25,精品骑士
699,6,1536856.53,精品骑士
700,11,1536856.80,精品骑士
701,81,1536857.08,精品骑士
702,2,1536857.90,精品骑士
703,66,1536858.23,精品骑士
704,80,1536858.49,精品骑士
705,19,1536858.93,精品骑士
706,70,1536859.19,精品骑士
707,46,1536859.44,精品骑士
708,25,1536859.62,精品骑士
709,39,1536859.89,精品骑士
710,51,1536860.07,精品骑士
711,84,1536860.26,精品骑士
712,17,1536860.47,精品骑士
713,52,1536860.66,精品骑士
714,50,1536860.88,精品骑士
715,27,1536861.40,精品骑士
716,23,1536861.65,精品骑士
717,3,1536861.87,精品骑士
718,31,1536862.39,精品骑士
719,17,1536862.75,精品骑士
720,45,1536863.01,精品骑士
721,29,1536863.16,精品骑士
722,47,1536863.42,精品骑士
723,66,1536863.64,精品骑士
724,15,1536863.97,精品骑士
725,79,1536864.19,精品骑士
726,50,1536864.41,精品骑士
727,10,1536864.55,精品骑士
728,38,1536864.77,精品骑士
729,6,1536865.00,精品骑士
730,74,1536865.18,精品骑士
731,70,1536865.48,精品骑士
732,33,1536865.66,精品骑士
733,80,1536865.92,精品骑士
734,74,1536866.14,精品骑士
735,42,1536866.36,精品骑士
736,96,1536866.63,精品骑士
737,42,1536866.99,精品骑士
738,50,1536867.29,精品骑士
739,31,1536867.50,精品骑士
740,5,1536867.80,精品骑士
741,4,1536868.13,精品骑士
742,48,1536868.46,精品骑士
743,21,1536868.68,精品骑士
744,26,1536868.97,精品骑士
745,43,1536869.38,精品骑士
746,87,1536869.75,精品骑士
747,50,1536869.93,精品骑士
748,1,1536870.23,精品骑士
749,46,1536870.77,精品骑士
750,69,1536871.25,精品骑士
751,33,1536871.51,精品骑士
752,47,1536871.69,精品骑士
753,1,1536871.95,精品骑士
754,93,1536872.24,精品骑士
755,31,1536872.47,精品骑士
756,79,1536872.73,精品骑士
757,44,1536873.02,精品骑士
758,51,1536873.28,精品骑士
759,53,1536873.50,精品骑士
760,78,1536873.77,精品骑士
761,10,1536874.09,精品骑士
762,68,1536874.30,精品骑士
763,5,1536874.48,精品骑士
764,52,1536874.70,精品骑士
765,62,1536874.93,精品骑士
766,59,1536875.11,精品骑士
767,77,1536875.36,精品骑士
768,84,1536875.55,精品骑士
769,11,1536875.80,精品骑士
770,47,1536876.13,精品骑士
771,18,1536876.32,精品骑士
772,75,1536876.58,精品骑士
773,23,1536876.87,精品骑士
774,96,1536877.09,精品骑士
775,6,1536877.34,精品骑士
776,90,1536877.64,精品骑士
777,92,1536877.86,精品骑士
778,82,1536878.08,精品骑士
779,30,1536878.37,精品骑士
780,14,1536878.59,精品骑士
781,63,1536878.85,精品骑士
782,76,1536879.07,精品骑士
783,51,1536879.29,精品骑士
784,91,1536879.58,精品骑士
785,65,1536879.80,精品骑士
786,63,1536880.13,精品骑士
787,54,1536880.32,精品骑士
788,81,1536880.64,精品骑士
789,29,1536880.86,精品骑士
790,11,1536881.08,精品骑士
791,68,1536881.34,精品骑士
792,99,1536881.55,精品骑士
793,88,1536881.78,精品骑士
794,15,1536882.07,精品骑士
795,39,1536882.36,精品骑士
796,13,1536882.55,精品骑士
797,4,1536882.81,精品骑士
798,66,1536883.06,精品骑士
799,27,1536883.32,精品骑士
800,89,1536883.61,精品骑士
801,58,1536883.83,精品骑士
802,48,1536884.09,精品骑士
803,66,1536884.46,精品骑士
804,98,1536884.78,精品骑士
805,12,1536885.08,精品骑士
806,48,1536885.37,精品骑士
807,4,1536885.66,精品骑士
808,36,1536885.95,精品骑士
809,13,1536886.17,精品骑士
810,19,1536886.39,精品骑士
811,66,1536886.58,精品骑士
812,22,1536886.83,精品骑士
813,67,1536887.09,精品骑士
814,26,1536887.31,精品骑士
815,15,1536887.79,精品骑士
816,79,1536887.93,精品骑士
817,56,1536888.23,精品骑士
818,21,1536888.45,精品骑士
819,40,1536888.67,精品骑士
820,71,1536888.93,精品骑士
821,80,1536889.15,精品骑士
822,27,1536889.37,精品骑士
823,28,1536889.59,精品骑士
824,87,1536889.85,精品骑士
825,31,1536890.11,精品骑士
826,8,1536890.33,精品骑士
827,18,1536890.55,精品骑士
828,44,1536890.80,精品骑士
829,10,1536891.13,精品骑士
830,34,1536891.35,精品骑士
831,23,1536891.57,精品骑士
832,48,1536891.86,精品骑士
833,35,1536892.08,精品骑士
834,5,1536892.34,精品骑士
835,42,1536892.63,精品骑士
836,79,1536892.93,精品骑士
837,43,1536893.15,精品骑士
838,1,1536893.38,精品骑士
839,96,1536893.59,精品骑士
840,73,1536893.88,精品骑士
841,28,1536894.08,精品骑士
842,54,1536894.47,精品骑士
843,89,1536894.72,精品骑士
844,41,1536894.94,精品骑士
845,36,1536895.23,精品骑士
846,38,1536895.49,精品骑士
847,83,1536895.67,精品骑士
848,27,1536895.89,精品骑士
849,97,1536896.12,精品骑士
850,44,1536896.34,精品骑士
851,16,1536896.56,精品骑士
852,77,1536896.81,精品骑士
853,10,1536897.03,精品骑士
854,29,1536897.23,精品骑士
855,97,1536897.47,精品骑士
856,35,1536897.69,精品骑士
857,9,1536898.02,精品骑士
858,92,1536898.24,精品骑士
859,1,1536898.50,精品骑士
860,16,1536898.83,精品骑士
861,13,1536899.05,精品骑士
862,65,1536899.27,精品骑士
863,31,1536899.52,精品骑士
864,57,1536899.78,精品骑士
865,57,1536900.04,精品骑士
866,79,1536900.30,精品骑士
867,65,1536900.59,精品骑士
868,26,1536900.81,精品骑士
869,34,1536901.07,精品骑士
870,3,1536901.32,精品骑士
871,68,1536901.62,精品骑士
872,28,1536901.88,精品骑士
